price,price_sqft,bhk,location,total_sqft,floor_num
76,4343,3,"Turquoise Greenz, Shela Ahmedabad",1750,10
78,4685,3,Usmanpura Ahmedabad,1165,0
70,5291,2,Usmanpura Ahmedabad,1323,4
1.14,5507,3,Usmanpura Ahmedabad,2070,5
1.7,6093,4,Usmanpura Ahmedabad,2790,6
1.45,6526,3,Usmanpura Ahmedabad,2025,4
2.5,10607,3,Usmanpura Ahmedabad,2357,6
2.5,10607,3,Usmanpura Ahmedabad,2357,6
48,3951,2,Vaishnodevi Circle Ahmedabad,730,5
40,4000,2,Vaishnodevi Circle Ahmedabad,1000,9
48,4267,2,Vaishnodevi Circle Ahmedabad,1125,7
47,4178,2,Vaishnodevi Circle Ahmedabad,1125,6
96.6,4112,3,Vaishnodevi Circle Ahmedabad,1287,6
77,4173,3,Vaishnodevi Circle Ahmedabad,998,7
74.3,4459,3,Vaishnodevi Circle Ahmedabad,1665,10
96.2,4200,3,Vaishnodevi Circle Ahmedabad,2290,9
69.5,3767,3,Vaishnodevi Circle Ahmedabad,968,5
72,4762,3,Vaishnodevi Circle Ahmedabad,1058,0
82.5,5093,3,Vaishnodevi Circle Ahmedabad,1620,0
48,4267,2,Vaishnodevi Circle Ahmedabad,1125,7
47,4178,2,Vaishnodevi Circle Ahmedabad,1125,6
78,5253,3,Vaishnodevi Circle Ahmedabad,1485,1
90,4762,3,Vaishnodevi Circle Ahmedabad,1890,4
1.57,5086,4,Vaishnodevi Circle Ahmedabad,1790,5
1.29,5500,3,Vaishnodevi Circle Ahmedabad,2350,10
1.34,4980,3,Vaishnodevi Circle Ahmedabad,2691,5
1.31,5400,3,Vaishnodevi Circle Ahmedabad,1189,16
1.81,4667,4,Vaishnodevi Circle Ahmedabad,2249,9
2.27,6400,4,Vaishnodevi Circle Ahmedabad,1956,3
1.41,4693,4,Vaishnodevi Circle Ahmedabad,1655,5
2.3,5957,4,Vaishnodevi Circle Ahmedabad,2123,15
1.29,5500,3,Vaishnodevi Circle Ahmedabad,1197,5
1.7,5090,4,Vaishnodevi Circle Ahmedabad,2230,8
2.51,6765,4,Vaishnodevi Circle Ahmedabad,2067,5
1.05,3621,3,Vaishnodevi Circle Ahmedabad,2030,0
1.3,6019,3,Vaishnodevi Circle Ahmedabad,2160,6
1.5,6928,3,Vaishnodevi Circle Ahmedabad,2165,3
2.42,5605,4,Vaishnodevi Circle Ahmedabad,2424,7
1.56,4749,4,Vaishnodevi Circle Ahmedabad,1807,5
1.45,4667,4,Vaishnodevi Circle Ahmedabad,3123,11
1.81,4667,4,Vaishnodevi Circle Ahmedabad,2133,5
1.25,5350,3,Vaishnodevi Circle Ahmedabad,1432,22
1.28,5500,3,Vaishnodevi Circle Ahmedabad,1285,5
1.21,4878,3,Vaishnodevi Circle Ahmedabad,1150,5
1.63,5050,4,Vaishnodevi Circle Ahmedabad,1777,3
1.91,5900,4,Vaishnodevi Circle Ahmedabad,1627,5
1.03,4204,3,Vaishnodevi Circle Ahmedabad,1350,4
2.53,5859,4,Vaishnodevi Circle Ahmedabad,2424,7
1.19,5027,3,Vaishnodevi Circle Ahmedabad,1380,5
1.78,5500,4,Vaishnodevi Circle Ahmedabad,3250,11
1.07,4718,3,Vaishnodevi Circle Ahmedabad,2268,5
1.98,6100,4,Vaishnodevi Circle Ahmedabad,3250,10
1.22,5200,3,Vaishnodevi Circle Ahmedabad,1197,10
1.4,4500,4,Vaishnodevi Circle Ahmedabad,3120,7
1.07,4500,3,Vaishnodevi Circle Ahmedabad,2385,1
2.86,4889,5,Vaishnodevi Circle Ahmedabad,3510,6
3.82,5050,5,Vaishnodevi Circle Ahmedabad,5998,2
2.8,7692,4,Vaishnodevi Circle Ahmedabad,2640,4
3.75,7921,5,Vaishnodevi Circle Ahmedabad,2840,16
3.18,5662,6,Vaishnodevi Circle Ahmedabad,3087,4
3.3,5444,5,Vaishnodevi Circle Ahmedabad,6075,6
50,5447,2,Vasna Ahmedabad,918,3
28,4575,1,Vasna Ahmedabad,428,0
50,4444,2,Vasna Ahmedabad,1125,3
40,5229,1,Vasna Ahmedabad,535,0
45,4673,2,Vasna Ahmedabad,963,4
40,6780,1,Vasna Ahmedabad,590,2
42,4941,2,Vasna Ahmedabad,850,1
45,4545,2,Vasna Ahmedabad,990,4
41.3,4173,2,Vasna Ahmedabad,990,3
30,4286,1,Vasna Ahmedabad,700,5
35,5051,1,Vasna Ahmedabad,693,4
47.5,4712,2,Vasna Ahmedabad,1008,4
50,4831,2,Vasna Ahmedabad,810,4
50,5447,2,Vasna Ahmedabad,918,3
60,4286,3,Vasna Ahmedabad,980,0
53,5121,2,Vasna Ahmedabad,855,4
66,5867,2,Vasna Ahmedabad,990,5
60,9836,2,Vasna Ahmedabad,610,3
60,4167,2,Vasna Ahmedabad,990,4
90,4545,3,Vasna Ahmedabad,1980,1
47.5,4712,2,Vasna Ahmedabad,1008,4
1.05,4667,4,Vasna Ahmedabad,2250,3
1.15,6222,3,Vasna Ahmedabad,1863,0
28,2828,2,Vastral Ahmedabad,693,0
22,3018,1,Vastral Ahmedabad,729,0
54,3636,3,Vastral Ahmedabad,1039,7
39,3000,2,Vastral Ahmedabad,910,0
33,3459,2,Vastral Ahmedabad,621,7
48.5,4409,2,Vastral Ahmedabad,1100,7
27.5,3321,1,Vastral Ahmedabad,600,1
38,3470,2,Vastral Ahmedabad,1095,5
28.5,2533,2,Vastral Ahmedabad,1125,4
23,3194,1,Vastral Ahmedabad,504,0
35,2778,2,Vastral Ahmedabad,882,0
35,3241,2,Vastral Ahmedabad,756,0
41,3796,2,Vastral Ahmedabad,756,0
30,2825,2,Vastral Ahmedabad,743,0
44.5,3691,2,Vastral Ahmedabad,844,0
20,4000,1,Vastral Ahmedabad,500,5
24,4000,1,Vastral Ahmedabad,600,4
42,4058,2,Vastral Ahmedabad,1035,3
30,2451,2,Vastral Ahmedabad,1224,4
30,2545,2,Vastral Ahmedabad,1179,5
14.5,2148,1,Vastral Ahmedabad,675,3
35,2917,2,Vastral Ahmedabad,1200,6
39,3552,2,Vastral Ahmedabad,1098,4
48,4364,2,Vastral Ahmedabad,1100,5
30.4,2660,2,Vastral Ahmedabad,1143,5
35,3097,2,Vastral Ahmedabad,1130,2
20,1932,2,Vastral Ahmedabad,1035,2
22,4074,1,Vastral Ahmedabad,540,4
38,3378,2,Vastral Ahmedabad,1125,7
41,4824,2,Vastral Ahmedabad,850,1
34.6,3844,2,Vastral Ahmedabad,900,3
38,3378,2,Vastral Ahmedabad,787,0
32,3452,2,Vastral Ahmedabad,927,5
41,3374,2,Vastral Ahmedabad,1215,5
50,4638,2,Vastral Ahmedabad,1178,5
45,2857,3,Vastral Ahmedabad,1575,2
15,2193,1,Vastral Ahmedabad,684,4
45,3750,2,Vastral Ahmedabad,1200,6
22,2876,1,Vastral Ahmedabad,765,4
9.5,1919,1,Vastral Ahmedabad,495,1
42,3618,2,Vastral Ahmedabad,1161,5
49.5,4400,2,Vastral Ahmedabad,787,0
29,2731,2,Vastral Ahmedabad,1062,1
45,4065,2,Vastral Ahmedabad,1107,0
54,3636,3,Vastral Ahmedabad,1039,7
48,4364,2,Vastral Ahmedabad,1100,5
50,4638,2,Vastral Ahmedabad,1178,5
52,4248,2,Vastral Ahmedabad,1224,0
98.5,7875,2,Vastrapur Ahmedabad,875,0
75,5556,3,Vastrapur Ahmedabad,1215,4
72.5,7746,2,Vastrapur Ahmedabad,855,0
1,10000,2,Vastrapur Ahmedabad,1000,5
65,6566,2,Vastrapur Ahmedabad,990,3
2.1,7000,4,Vastrapur Ahmedabad,3000,5
98.5,7875,2,Vastrapur Ahmedabad,875,0
1.1,6790,3,Vastrapur Ahmedabad,1620,7
1.7,8038,3,Vastrapur Ahmedabad,2115,10
1.4,7568,3,Vastrapur Ahmedabad,1850,0
1.6,8488,3,Vastrapur Ahmedabad,1885,5
1,10000,2,Vastrapur Ahmedabad,1000,5
2.4,6757,4,Vastrapur Ahmedabad,1970,4
3.5,9309,4,Vastrapur Ahmedabad,2256,2
3.01,7525,4,Vastrapur Ahmedabad,4000,8
33,2887,2,Vatva Ahmedabad,800,0
13,1926,1,Vatva Ahmedabad,675,4
30,3750,2,Vatva Ahmedabad,800,7
21,3382,2,Vatva Ahmedabad,621,3
30,2439,2,Vatva Ahmedabad,1230,6
21,2625,2,Vatva Ahmedabad,800,4
18,2667,1,Vatva Ahmedabad,675,5
19,1955,2,Vatva Ahmedabad,972,1
45,2747,3,Vatva Ahmedabad,1638,4
15,2564,1,Vatva Ahmedabad,585,1
15,2083,1,Vatva Ahmedabad,720,7
22,2306,2,Vatva Ahmedabad,954,5
11,2200,1,Vatva Ahmedabad,500,5
13,1926,1,Vatva Ahmedabad,675,6
15,2193,2,Vatva Ahmedabad,684,2
25,3754,1,"Vejalpur, Jivraj park Ahmedabad",666,2
31,4844,1,"Vejalpur, Jivraj park Ahmedabad",640,2
18,3077,1,"Vejalpur, Jivraj park Ahmedabad",585,0
28,4000,1,"Vejalpur, Jivraj park Ahmedabad",603,2
48,5393,2,"Vejalpur, Jivraj park Ahmedabad",890,1
44,4444,2,"Vejalpur, Jivraj park Ahmedabad",693,0
26,3714,1,"Vejalpur, Jivraj park Ahmedabad",700,0
36,5455,1,"Vejalpur, Jivraj park Ahmedabad",660,5
35,4730,2,"Vejalpur, Jivraj park Ahmedabad",740,3
25,4873,1,"Vejalpur, Jivraj park Ahmedabad",513,1
95,5938,3,"Vejalpur, Jivraj park Ahmedabad",1600,8
48,5393,2,"Vejalpur, Jivraj park Ahmedabad",890,1
57,4623,2,"Vejalpur, Jivraj park Ahmedabad",1233,3
65,5417,2,"Vejalpur, Jivraj park Ahmedabad",1200,0
95,5938,3,"Vejalpur, Jivraj park Ahmedabad",1600,8
7.25,9729,5,"Venus Pashmina, Bodakdev Ahmedabad",7452,9
5.26,10000,4,"Venus Pashmina, Bodakdev Ahmedabad",5265,10
6.18,9000,5,"Venus Pashmina, Bodakdev Ahmedabad",3988,12
4.93,9364,4,"Venus Pashmina, Bodakdev Ahmedabad",2895,10
5.26,10000,4,"Venus Pashmina, Bodakdev Ahmedabad",5265,10
4.92,9000,4,"Venus Pashmina, Bodakdev Ahmedabad",5472,17
5.26,9991,4,"Venus Pashmina, Bodakdev Ahmedabad",5265,13
5.29,10050,4,"Venus Pashmina, Bodakdev Ahmedabad",2896,12
8.51,10995,5,"Venus Pashmina, Bodakdev Ahmedabad",4256,7
4.73,9000,4,"Venus Pashmina, Bodakdev Ahmedabad",2895,22
6.88,10006,5,"Venus Pashmina, Bodakdev Ahmedabad",6876,15
8.12,10500,5,"Venus Pashmina, Bodakdev Ahmedabad",4250,7
5.47,10000,4,"Venus Pashmina, Bodakdev Ahmedabad",5472,5
7.07,9500,5,"Venus Pashmina, Bodakdev Ahmedabad",4471,10
4.92,9000,4,"Venus Pashmina, Bodakdev Ahmedabad",5472,11
6.7,9000,5,"Venus Pashmina, Bodakdev Ahmedabad",4322,6
7.74,10000,5,"Venus Pashmina, Bodakdev Ahmedabad",7740,5
6.8,10000,5,"Venus Pashmina, Bodakdev Ahmedabad",5000,10
4.65,8500,4,"Venus Pashmina, Bodakdev Ahmedabad",3173,8
6.96,9000,5,"Venus Pashmina, Bodakdev Ahmedabad",3500,15
7.59,9806,5,"Venus Pashmina, Bodakdev Ahmedabad",4257,2
7.45,9998,5,"Venus Pashmina, Bodakdev Ahmedabad",7452,8
6.46,9500,5,"Venus Pashmina, Bodakdev Ahmedabad",4420,5
7.45,9997,5,"Venus Pashmina, Bodakdev Ahmedabad",4098,5
6.87,10000,5,"Venus Pashmina, Bodakdev Ahmedabad",6876,12
5.47,10000,4,"Venus Pashmina, Bodakdev Ahmedabad",3009,12
5.94,11000,4,"Venus Pashmina, Bodakdev Ahmedabad",3240,16
6.7,9000,5,"Venus Pashmina, Bodakdev Ahmedabad",4096,9
49.9,3533,2,"Vivaan Essence, Zundal Ahmedabad",1413,0
49.9,3556,2,"Vivaan Essence, Zundal Ahmedabad",774,5
56.1,3994,2,"Vivaan Essence, Zundal Ahmedabad",744,0
65,4626,2,"Vivaan Essence, Zundal Ahmedabad",825,6
2.75,6579,4,"Vivaan Essence, Zundal Ahmedabad",2361,0
2.95,6958,4,"Vivaan Essence, Zundal Ahmedabad",2397,0
4.73,8759,4,"Z Luxuria, Thaltej Ahmedabad",2970,23
5.13,9500,4,"Z Luxuria, Thaltej Ahmedabad",3240,0
5.13,9500,4,"Z Luxuria, Thaltej Ahmedabad",5400,8
4.59,8500,4,"Z Luxuria, Thaltej Ahmedabad",2970,22
4.71,8722,4,"Z Luxuria, Thaltej Ahmedabad",3240,26
4.83,8950,4,"Z Luxuria, Thaltej Ahmedabad",2970,6
5.13,9500,4,"Z Luxuria, Thaltej Ahmedabad",2970,16
4.8,8889,4,"Z Luxuria, Thaltej Ahmedabad",3240,7
4.59,8500,4,"Z Luxuria, Thaltej Ahmedabad",2970,5
4.75,8800,4,"Z Luxuria, Thaltej Ahmedabad",5400,14
4.83,8950,4,"Z Luxuria, Thaltej Ahmedabad",3000,10
5.13,9500,4,"Z Luxuria, Thaltej Ahmedabad",2970,6
4.86,9000,4,"Z Luxuria, Thaltej Ahmedabad",3200,7
5.85,9000,5,"Z Luxuria, Thaltej Ahmedabad",3800,16
2.7,7343,4,"ZION WINDFIELD, Thaltej Ahmedabad",2200,7
2.75,7479,4,"ZION WINDFIELD, Thaltej Ahmedabad",2400,9
2.84,7751,4,"ZION WINDFIELD, Thaltej Ahmedabad",2206,6
2.9,7887,4,"ZION WINDFIELD, Thaltej Ahmedabad",2206,8
3,8159,4,"ZION WINDFIELD, Thaltej Ahmedabad",2210,7
2.8,7615,4,"ZION WINDFIELD, Thaltej Ahmedabad",3677,2
2.7,7343,4,"ZION WINDFIELD, Thaltej Ahmedabad",2206,7
44.8,3600,2,"Zaveri Greens, Ghuma Ahmedabad",684,7
42.3,3400,2,"Zaveri Greens, Ghuma Ahmedabad",1244,5
42.3,3400,2,"Zaveri Greens, Ghuma Ahmedabad",1244,0
55,4400,2,"Zaveri Greens, Ghuma Ahmedabad",650,8
50,3953,2,"Zaveri Greens, Ghuma Ahmedabad",710,5
51.5,3400,3,"Zaveri Greens, Ghuma Ahmedabad",1515,5
55,4400,2,"Zaveri Greens, Ghuma Ahmedabad",650,8
75,4944,3,"Zaveri Greens, Ghuma Ahmedabad",1517,3
55,4421,2,"Zaveri Greens, Ghuma Ahmedabad",684,5
45,3968,2,Zundal Ahmedabad,774,6
47.7,3655,2,Zundal Ahmedabad,718,4
40,3419,2,Zundal Ahmedabad,720,1
48.4,3444,2,Zundal Ahmedabad,1404,8
49,4537,2,Zundal Ahmedabad,1080,1
82.5,4459,3,Zundal Ahmedabad,1110,2
66,3444,3,Zundal Ahmedabad,1053,5
60,3333,3,Zundal Ahmedabad,1044,5
63.2,3444,3,Zundal Ahmedabad,1836,7
64,3486,3,Zundal Ahmedabad,1010,6
49,4537,2,Zundal Ahmedabad,1080,1
65,4333,3,Zundal Ahmedabad,1500,3
1,5882,3,Zundal Ahmedabad,1700,12
95,5938,2,Zundal Ahmedabad,1000,1
80,4444,3,Zundal Ahmedabad,1800,0
1,5882,3,Zundal Ahmedabad,1700,12
48.1,3444,2,other,1395,0
50,3876,2,other,710,0
48,4248,2,other,621,0
48.4,3444,2,other,765,11
42.6,3300,2,other,676,5
38,5984,1,other,635,6
50,4480,2,other,675,7
50,4367,2,other,687,5
43.2,3350,2,other,709,5
48,3441,2,other,767,4
49,3828,2,other,704,2
49.5,4500,2,other,1100,7
44.7,3550,2,other,1260,9
49.3,4285,2,other,750,10
40.7,3700,2,other,605,9
49,3630,2,other,750,5
43.2,3350,2,other,1290,7
46,3525,2,other,717,5
29,3314,1,other,456,5
48.6,3600,2,other,1350,0
50,3676,2,other,748,5
50,4348,2,other,632,8
45,4054,2,other,777,0
20.5,3173,1,other,646,9
50,4444,2,other,783,2
48,3810,2,other,1260,5
54,3046,3,other,1773,8
25,3870,1,other,646,5
48,3771,2,other,1273,5
48,4678,2,other,1026,4
50,5051,2,other,765,9
45.5,3792,2,other,1200,1
48,3678,2,other,717,4
42,3889,2,other,1080,5
45,4762,2,other,810,3
24,3000,1,other,650,1
48,3030,3,other,1305,7
46,3902,2,other,1179,6
27.5,4297,1,other,480,3
45,3814,2,other,900,6
42.2,3271,2,other,710,9
18.5,2705,1,other,684,6
30,2857,1,other,550,3
49.5,3548,2,other,1395,1
45,3947,2,other,1140,4
47,4000,2,other,705,3
47.5,4222,2,other,612,8
37,3091,2,other,1197,2
49,3755,2,other,718,2
48.5,4217,2,other,1150,2
27,6750,1,other,400,3
45,3759,2,other,1197,4
38,2912,2,other,914,3
47.1,3333,2,other,1413,12
32,4211,1,other,418,3
46,4182,2,other,700,5
45.5,3610,2,other,660,5
46.7,3800,2,other,647,11
36,2963,2,other,1215,5
50,3912,2,other,1278,3
48,4444,2,other,1080,1
42,3320,2,other,760,7
29,4085,1,other,460,4
35.5,4034,1,other,880,5
48,4364,2,other,1100,4
50,4340,2,other,864,1
50,4115,2,other,1215,4
48,3810,2,other,1260,3
22,4314,1,other,510,3
31.5,4234,1,other,744,2
49.3,3895,2,other,1265,8
50,4464,2,other,1120,4
45,4505,2,other,999,2
30,2778,2,other,1080,4
45,3462,2,other,850,5
34,5354,1,other,635,8
45,3333,2,other,1044,1
28.5,3016,2,other,1125,5
43,3413,2,other,1260,8
23,2911,1,other,553,0
42,5833,1,other,648,1
50,4386,2,other,1140,4
40,2857,2,other,700,6
47.5,3696,2,other,765,14
48.1,3700,2,other,700,7
49,4949,2,other,990,4
19,2941,1,other,425,14
43.1,3750,2,other,630,12
48,4103,2,other,1170,3
35,5833,1,other,330,2
45,3947,2,other,800,5
21,3251,1,other,458,8
35.5,4384,2,other,810,3
45.3,4245,2,other,620,7
38,2724,2,other,1395,0
31.4,4153,1,other,414,0
47,4417,2,other,1064,11
45,3947,2,other,1140,5
31,5167,1,other,360,4
50,4651,2,other,750,6
46,4163,2,other,700,4
50,4167,2,other,1000,4
40,3865,2,other,1035,0
32,5333,1,other,360,6
45,3497,2,other,1287,3
30,4444,1,other,675,3
42,3794,2,other,810,6
44,3492,2,other,1260,5
42,4444,2,other,945,3
43,3795,2,other,1133,2
45,3947,2,other,627,12
52,4736,2,other,765,5
24.8,2670,2,other,927,4
49,4949,2,other,810,3
26.5,2319,2,other,1143,3
42,3889,2,other,675,4
44,4444,2,other,881,6
26,2490,2,other,1044,0
35,5833,1,other,600,6
40,3333,2,other,1200,3
45,4167,2,other,864,3
41,3451,2,other,720,1
42,4444,2,other,945,3
31,3914,1,other,792,6
32,4000,1,other,665,3
48,4103,2,other,900,4
50,5556,2,other,900,0
45,4091,2,other,1100,5
48,4576,2,other,1000,1
50,5051,2,other,6120,8
35,4762,1,other,560,3
29,4833,1,other,410,10
25,3823,1,other,420,5
50,4545,2,other,770,10
28,3889,1,other,590,2
43,3620,2,other,810,4
40,4444,2,other,684,5
30,4754,1,other,631,5
45,4098,2,other,1098,7
45,5114,2,other,1000,1
42,3307,2,other,736,2
25,2415,2,other,990,5
25,2778,2,other,900,5
37,2741,3,other,945,0
40,3445,2,other,623,6
48,4103,2,other,1170,5
37.5,3281,2,other,1143,5
42,3794,2,other,1107,6
42,3286,2,other,1278,3
40,3292,2,other,850,3
32,5333,1,other,596,12
21,2991,1,other,702,5
12,2564,1,other,558,3
25,2646,2,other,945,5
45,4545,2,other,990,2
35,3850,2,other,909,1
51.5,4240,2,other,1215,3
31,5299,1,other,585,1
42,4114,2,other,904,3
38,3455,2,other,900,10
14.8,1951,1,other,529,0
23,2282,2,other,1008,1
40,4444,2,other,900,4
45,3788,2,other,1188,7
35,5185,1,other,675,2
36.5,3297,2,other,1107,3
50,4630,2,other,1080,3
25,2317,2,other,747,10
40,3673,2,other,855,7
45,5882,2,other,765,7
46,5083,2,other,875,1
21,3111,1,other,675,4
40.5,3261,3,other,1242,2
33.5,4787,1,other,700,4
33,3303,2,other,999,1
34,6182,1,other,510,3
50,4444,2,other,1125,5
26,1793,2,other,1450,0
9,1852,1,other,486,5
43,3513,2,other,720,9
38,3128,2,other,1215,10
44,4000,2,other,1100,1
42,3794,2,other,1107,7
22.5,3472,1,other,648,3
36,3883,2,other,927,6
46,4155,2,other,700,3
50,3984,2,other,1125,1
17,2862,1,other,594,1
35,5556,1,other,630,1
35,3241,2,other,1080,2
49,4757,2,other,736,2
21,3590,1,other,585,0
35,4861,2,other,720,3
15,2137,1,other,702,6
32,2909,2,other,1000,4
51.5,5109,2,other,1008,13
38,3671,2,other,720,5
48,4848,2,other,990,4
46,3385,3,other,1359,4
50,9259,1,other,540,3
45,3521,2,other,1278,7
40,3175,2,other,1260,3
24,2339,2,other,1026,3
35,3182,1,other,800,2
27.5,4020,1,other,684,6
35,3162,2,other,1107,2
50,4348,2,other,1100,7
45,8539,1,other,527,4
41,3417,2,other,1200,3
19.7,2183,2,other,900,4
36,5000,2,other,720,1
42,3733,2,other,1125,3
44.5,4333,2,other,1027,12
27,2626,1,other,628,5
50,4630,3,other,1080,1
21,1944,2,other,1080,4
55,4527,2,other,900,3
50,4789,2,other,1044,4
21,3500,1,other,600,0
22,2037,3,other,1080,1
51,4167,2,other,1224,2
49.8,4858,2,other,621,6
40,3175,2,other,1260,1
45,3086,2,other,1458,2
50,7143,2,other,1250,11
15.5,2153,1,other,450,0
21.5,3071,1,other,700,3
25,2205,2,other,1134,2
50,2646,2,other,1665,4
47,7231,2,other,650,1
30,2825,2,other,1062,1
40,3392,2,other,825,0
50,4444,2,other,787,0
40,3831,2,other,730,0
45,3846,2,other,663,9
35.1,3546,2,other,673,0
29.5,4126,1,other,360,7
33.5,3154,2,other,743,0
40,2469,2,other,1620,5
22.5,3247,1,other,693,4
50,4630,3,other,1080,2
34,5271,2,other,645,4
30,3750,2,other,800,1
30.3,4489,1,other,675,6
51,3458,2,other,750,3
45,4545,3,other,990,4
18,1818,2,other,990,3
35,2991,2,other,1170,1
40,4444,3,other,900,1
19,3654,1,other,520,2
25,3121,1,other,801,1
13,2222,1,other,585,0
40,3704,2,other,1080,14
50,3817,3,other,1200,3
45,3750,2,other,840,1
45,3846,2,other,1170,1
35,3500,2,other,1000,3
50,3968,2,other,1260,4
18,3273,1,other,550,3
17,2906,1,other,585,1
45,4500,2,other,1000,5
43,3308,2,other,1300,4
38,3838,2,other,990,5
25,6250,1,other,400,1
28,2489,2,other,1125,3
49,4776,2,other,1026,4
14,3684,1,other,380,2
16,1998,1,other,801,2
30,2667,2,other,1125,3
42,6140,2,other,684,5
21,2713,2,other,774,2
25,2083,2,other,1200,1
30,6173,1,other,486,0
30,2976,2,other,1008,9
38,3128,2,other,1215,1
32,2963,2,other,1080,4
40,4819,2,other,830,3
47,4273,2,other,660,0
30,2778,2,other,1080,4
38,2513,3,other,1512,1
41.5,3294,2,other,760,1
36,3419,2,other,1053,3
40,5128,2,other,620,1
24,5229,1,other,459,2
40,3704,2,other,648,6
20,2886,1,other,693,1
20,3130,1,other,639,4
48,4267,2,other,891,1
27,3261,1,other,828,2
22,4400,1,other,500,0
45,7143,1,other,630,5
35,2997,2,other,1168,9
24,3213,1,other,774,4
34,3229,2,other,650,4
32,2475,2,other,905,0
28,2637,2,other,1062,6
24,3200,1,other,500,3
37,3426,2,other,1080,14
45,4762,2,other,945,2
26,2889,2,other,8100,1
25,2193,2,other,1140,1
15,1961,1,other,765,4
43,4778,2,other,900,2
41,4100,2,other,1000,1
40,4115,2,other,702,2
42.5,3779,2,other,648,2
45,4673,2,other,963,4
45,5000,2,other,900,1
30,6061,1,other,495,1
24.5,3864,2,other,634,1
35,3365,2,other,1040,2
16,4000,1,other,400,0
32,3556,2,other,900,1
35,4902,1,other,714,9
28,4861,1,other,576,3
21,3070,1,other,684,3
35,3111,2,other,875,1
24,2319,2,other,1035,6
52,2933,2,other,1225,0
31.5,5635,2,other,1035,7
42,8400,1,other,450,4
46,3731,2,other,1233,5
20,3636,1,other,550,1
15,2459,1,other,610,1
34,2906,3,other,1170,3
23,3286,2,other,700,3
26,3246,1,other,801,1
30,2564,2,other,1170,4
37,6325,1,other,585,3
33,3819,2,other,1170,2
37,3289,2,other,1125,3
47,4123,2,other,1140,1
45,3676,2,other,1224,5
35,5072,1,other,700,0
32,3323,2,other,963,4
21,2121,2,other,990,3
45,5000,2,other,900,2
28.5,4750,1,other,585,5
23,5324,1,other,432,1
48,3865,2,other,1242,2
36,3333,2,other,720,5
31,2969,2,other,1044,2
30,2400,2,other,900,2
23,3194,1,other,500,6
40,3906,2,other,1024,5
28,4094,1,other,684,5
46,3758,2,other,1224,3
25,2525,2,other,990,3
20.5,3120,1,other,657,6
20,2857,1,other,700,5
45,4000,2,other,1125,3
23.5,2176,2,other,1080,0
30,2778,2,other,1020,1
50,4310,2,other,830,3
30,4688,1,other,640,4
53,4827,2,other,1098,7
27,2700,2,other,990,1
33,4955,2,other,666,0
21,2652,1,other,792,5
36,7200,1,other,500,0
19,3455,1,other,550,0
47.5,4398,2,other,1080,1
48,3877,2,other,938,5
45,4762,2,other,661,0
25,2750,2,other,909,4
47,3481,2,other,1350,4
39,5891,1,other,662,6
26,3250,1,other,702,5
39,5417,1,other,720,2
34.5,3450,2,other,1000,1
20,3704,1,other,351,2
52,4127,2,other,700,10
33,3188,2,other,1035,2
19.5,1668,2,other,1170,3
30,5396,1,other,556,10
25,3870,1,other,646,6
45,4500,2,other,1000,0
26,3359,1,other,774,0
50,4307,2,other,1161,4
50,5556,3,other,900,11
45,4500,2,other,1000,4
45,3689,2,other,1220,3
35,4403,2,other,795,3
48,6857,2,other,700,1
12,1667,1,other,720,0
34,2975,2,other,1143,4
20,4000,1,other,500,3
39,4127,2,other,945,1
20,5000,1,other,400,4
20.5,2649,1,other,774,6
40,3899,2,other,1026,4
30,3030,2,other,990,0
26,6667,1,other,351,1
38,2346,3,other,1620,5
42,3041,2,other,1381,3
40,3478,2,other,1150,12
42,5455,2,other,765,9
28,5091,1,other,550,4
43,4343,2,other,630,1
42,4066,2,other,1033,2
25,2778,3,other,900,1
17.5,2917,1,other,500,1
25,4274,1,other,540,3
35,3062,2,other,1143,0
25,2222,2,other,1125,1
40,4233,2,other,945,5
50,5263,2,other,950,0
23,2222,2,other,1035,2
47,4181,2,other,1124,0
35,6375,1,other,549,7
30,2545,2,other,1179,5
43,3620,2,other,1188,3
17,2249,1,other,756,2
47,4608,2,other,1020,5
38,5067,1,other,350,3
13,2222,1,other,585,4
25,2660,2,other,940,0
51,5667,3,other,900,3
40,5229,1,other,765,5
22,3216,1,other,684,1
45,3788,2,other,772,12
18,2564,1,other,702,3
28,3535,1,other,792,1
17,3360,1,other,506,5
38,3671,2,other,1035,6
40,5333,2,other,650,1
31.5,5385,1,other,410,1
29,2802,2,other,1035,4
40,6042,1,other,662,3
27,3375,2,other,800,0
31,3875,2,other,800,2
15.5,2153,1,other,720,4
36,3333,2,other,630,4
45,5625,1,other,800,1
42,4321,2,other,972,3
47,4000,2,other,1175,1
20,3968,1,other,504,6
35,3188,2,other,1098,6
42,2800,2,other,1200,2
44,4215,2,other,730,0
35,3296,2,other,1062,3
32,3200,2,other,1000,5
53,3533,2,other,1296,4
15,3333,1,other,450,3
10,2000,1,other,500,2
45,3788,3,other,1188,12
24,4580,1,other,524,3
19,2932,1,other,648,5
30,3175,2,other,945,2
35,2917,3,other,1200,4
30,10000,1,other,300,12
37,3575,2,other,810,3
20,2020,2,other,990,4
42,3977,2,other,800,2
25,2374,2,other,1053,2
45,4425,2,other,1017,4
47,4747,2,other,990,2
47,4974,2,other,945,2
34,4444,1,other,765,3
42,4167,2,other,1008,5
27,2500,2,other,1080,5
40,5333,2,other,750,1
13,1926,1,other,675,2
